Name,Age,Overall,Club,Value(£),Age_Group,Overall_Group,Log_Value,Age_Rating,Cluster_Labels,playerId
22 M. Sanhouse,-0.458596733976743,-0.5437493816526152,Deportivo Táchira FC,-0.3111556797197337,21-25,51-60,-0.3717272460615328,-0.5601303067502851,1,16598
J. Huertas,-0.458596733976743,-0.5437493816526152,La Equidad,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.5601303067502851,1,16599
A. Racioppi,-0.0275333785355421,0.7006444758234023,BSC Young Boys,-0.1326082478754366,21-25,61-70,0.4226165658590545,0.2233127974135861,0,16600
H. Acevedo,0.4035299769056588,0.4517657043281988,Deportivo Cali,-0.1836217998309501,26-30,61-70,0.2997675508016162,0.4214248467423811,0,16601
22 G. Serdán,0.6190616546262593,-0.1704312244098099,Club River Plate Asunción,-0.2984022917308553,26-30,61-70,-0.2399861906569567,0.2795946296092665,1,16602
22 R. Sandford,-0.2430650562561425,-1.0415069246430222,Millwall,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.6254172320972743,1,16603
22 C. Talichmanidis,-0.6741284116973434,-0.5437493816526152,PAOK,-0.2888372507391966,21-25,51-60,-0.1612890803228888,-0.6929554307320908,1,16604
M. Tvrdoň,0.8345933323468597,0.5762050900758006,FC Viktoria Plzeň,-0.2218819637975851,26-30,61-70,0.1796202836205465,0.783879846082563,0,16605
T. Marchiori,0.8345933323468597,0.2028869328329953,Atlético Tucumán,-0.2601421277642202,26-30,61-70,0.0162843732425713,0.6015267097685585,0,16606
22 K. Nishikawa,-1.1051917671385445,-0.9170675388954204,Oita Trinita,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.0801744362383718,1,16607
22 C. Torres,-0.458596733976743,-0.5437493816526152,Sport Huancayo,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.5601303067502851,1,16608
D. Gorka,-0.6741284116973434,-0.4193099959050135,Fortuna Düsseldorf,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.6479299649755464,1,16609
21 C. Căpățănă,-1.3207234448591447,-1.2903856961382256,Sepsi OSK Sf. Gheorghe,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.321060678035884,1,16610
21 T. Scott,-0.889660089417944,-1.2903856961382256,Port Vale,-0.3277350841052756,15-20,51-60,-0.6318292985514132,-1.082425709526199,1,16611
J. González,1.0501250100674602,-0.1704312244098099,Club Sol de América,-0.3143440267169533,26-30,61-70,-0.411573190657905,0.5587525172998413,1,16612
22 T. Chesneau,-0.2430650562561425,-0.9170675388954204,FC Dinamo 1948 Bucureşti,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.5758892197650756,1,16613
20 Mike Cordero,-0.889660089417944,-0.5437493816526152,Extremadura UD,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-0.8257805547138966,1,16614
22 C. Dursun,0.8345933323468597,-1.0415069246430222,Viborg FF,-0.3353871168986025,26-30,51-60,-0.8311778540013126,-0.0063170779447899,1,16615
D. Ochoa,-0.458596733976743,0.4517657043281988,D.C. United,-0.0943480839088015,21-25,61-70,0.4970406184544975,-0.1819163943953127,0,16616
T. Larsen,-0.0275333785355421,-0.9170675388954204,Aalesunds FK,-0.3188077125130607,21-25,51-60,-0.473913461828998,-0.4498179156467515,1,16617
22 D. Sandy,-0.889660089417944,-0.1704312244098099,Club Deportivo Jorge Wilstermann,-0.253765433769781,15-20,61-70,0.047878999246369,-0.6974579773077452,1,16618
21 Carlos Mena,-0.0275333785355421,-0.4193099959050135,AD Alcorcón,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.2427007731666476,1,16619
L. Petzold,-0.6741284116973434,-1.0415069246430222,SpVgg Bayreuth,-0.3188077125130607,21-25,51-60,-0.473913461828998,-0.873057293758268,1,16620
20 V. Brid,-1.1051917671385445,-0.5437493816526152,Patriotas Boyacá FC,-0.3264597453063877,15-20,51-60,-0.6056542628238453,-0.9586056786957022,1,16621
22 J. Reckert,0.1879982991850583,-0.668188767400217,Borussia Dortmund II,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.215685493712721,1,16622
N. Lübcke,-0.2430650562561425,-0.4193099959050135,Borussia Dortmund II,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.3777771704362805,1,16623
21 Miguel Carvalho,0.1879982991850583,0.0784475470853935,SC Farense,-0.253765433769781,21-25,61-70,0.047878999246369,0.1084978597343981,0,16624
A. Maynard-Brewer,-0.0275333785355421,-0.0459918386622081,Gillingham,-0.2442003927781223,21-25,61-70,0.0915253897722157,-0.0873629163065697,0,16625
22 M. Silva,-0.6741284116973434,-0.4193099959050135,Academia Puerto Cabello,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.6479299649755464,1,16626
22 K. Hein,-0.889660089417944,0.0784475470853935,Reading,-0.1836217998309501,15-20,61-70,0.2997675508016162,-0.611909592370311,0,16627
21 A. Machuca,-0.458596733976743,-1.2903856961382256,Club Libertad,-0.3264597453063877,21-25,51-60,-0.6056542628238453,-0.8437907410165143,1,16628
21 E. Şahin,-0.889660089417944,-0.9170675388954204,Antalyaspor,-0.3143440267169533,15-20,51-60,-0.411573190657905,-0.9541031321200478,1,16629
A. Andresen,-1.5362551225797452,-1.4148250818858277,Silkeborg IF,-0.3200830513119485,15-20,51-60,-0.4934031743741962,-1.476398534895962,1,16630
22 M. Biegański,-0.889660089417944,-0.1704312244098099,Wisła Kraków,-0.253765433769781,15-20,61-70,0.047878999246369,-0.6974579773077452,1,16631
Francisco Meixedo,-0.458596733976743,0.0784475470853935,FC Porto,-0.1836217998309501,21-25,61-70,0.2997675508016162,-0.3237466115284274,0,16632
21 R. Josipović,-0.889660089417944,-0.4193099959050135,Dinamo Zagreb,-0.2760838627503182,15-20,61-70,-0.0737972078115361,-0.7830063622451794,1,16633
22 L. Cárdenas,1.481188365508661,0.0784475470853935,Club Deportivo Jorge Wilstermann,-0.2984022917308553,31-35,61-70,-0.2399861906569567,0.9729868022600492,0,16634
V. Johansson,-0.0275333785355421,0.3273263185805971,Rotherham United,-0.1581150238531933,21-25,61-70,0.3652992577569408,0.0679749405535082,0,16635
A. Vidal,0.8345933323468597,0.7006444758234023,Ayacucho,-0.1836217998309501,26-30,61-70,0.2997675508016162,0.8446642248538978,0,16636
22 J. Guadagno,-1.1051917671385445,-1.2903856961382256,F.C. København,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.2017431937810417,1,16637
J. Olschowsky,-0.6741284116973434,-0.0459918386622081,Borussia Mönchengladbach,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.5128535677059135,0,16638
Jeimes Menezes,-0.458596733976743,-0.0459918386622081,FC Paços de Ferreira,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.3710233505727989,0,16639
E. Bilgin,-1.1051917671385445,-0.1704312244098099,Beşiktaş JK,-0.2473887397753419,15-20,61-70,0.0774338007220907,-0.8370369211530326,1,16640
22 R. Banegas,0.4035299769056588,-0.0459918386622081,Club Deportivo Jorge Wilstermann,-0.2824605567447574,26-30,61-70,-0.1154568457116381,0.1962975179596595,0,16641
21 S. Kiefer,-1.1051917671385445,-1.0415069246430222,SG Dynamo Dresden,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.120697355419262,1,16642
Jaime Durán,-0.458596733976743,-0.7926281531478188,Villarreal Club de Fútbol B,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.6546837848390281,1,16643
22 B. Reus,-0.889660089417944,-0.2948706101574117,AZ Alkmaar,-0.2728955157530986,15-20,61-70,-0.0543074454904307,-0.7402321697764623,1,16644
Moha Ramos,-0.2430650562561425,0.0784475470853935,Unión Deportiva Las Palmas,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.1796651211074855,0,16645
Dudu,-0.0275333785355421,-0.2948706101574117,SV Werder Bremen,-0.2792722097475378,21-25,61-70,-0.0941534594714525,-0.1909214875466216,1,16646
A. Gülstorff,-0.889660089417944,-1.1659463103906238,FC Nordsjælland,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.039651517057482,1,16647
22 D. Khudyakov,-1.3207234448591447,-0.4193099959050135,FC Lokomotiv Moscow,-0.2888372507391966,15-20,61-70,-0.1612890803228888,-1.0531591567844454,1,16648
21 Á. Sánchez Chávez,-1.1051917671385445,-0.7926281531478188,Club Guaraní,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.039651517057482,1,16649
J. Araúz,0.8345933323468597,0.2028869328329953,Royal Pari,-0.2665188217586594,26-30,61-70,-0.0176526607407416,0.6015267097685585,0,16650
22 C. Setford,-1.3207234448591447,-0.4193099959050135,Ajax,-0.2792722097475378,15-20,61-70,-0.0941534594714525,-1.0531591567844454,1,16651
22 T. Hayakawa,-0.2430650562561425,-0.9170675388954204,Kashima Antlers,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.5758892197650756,1,16652
22 J. Mero,0.6190616546262593,-0.4193099959050135,CS Emelec,-0.323909067708612,26-30,61-70,-0.5574056096128822,0.1625284186422513,1,16653
H. Muñoz,2.1277833986704624,-0.2948706101574117,Deportivo Ñublense,-0.3353871168986025,31-35,61-70,-0.8311778540013126,1.1823552180279802,1,16654
Diego Fuoli,0.1879982991850583,-0.1704312244098099,Unión Deportiva Almería,-0.2505770867725614,21-25,61-70,0.0628947862061173,0.0004367419186917,1,16655
22 B. Winterbottom,-0.889660089417944,-1.1659463103906238,Brentford,-0.3213583901108364,15-20,51-60,-0.513759371733138,-1.039651517057482,1,16656
21 M. Lagunes,-0.889660089417944,-1.5392644676334293,Puebla FC,-0.3353871168986025,15-20,51-60,-0.8311778540013126,-1.1679740944636334,1,16657
22 J. Flere,-0.0275333785355421,-0.0459918386622081,Cádiz CF,-0.2442003927781223,21-25,61-70,0.0915253897722157,-0.0873629163065697,0,16658
F. Saravia,-0.2430650562561425,0.4517657043281988,Club Alianza Lima,-0.1198548598865583,21-25,61-70,0.4487917362743269,-0.0310810841108892,0,16659
J. Gauci,-0.458596733976743,0.2028869328329953,Adelaide United,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.2764698724840558,0,16660
22 M. Sündermann,-0.0275333785355421,-0.9170675388954204,Hannover 96,-0.3188077125130607,21-25,51-60,-0.473913461828998,-0.4498179156467515,1,16661
W. Asprilla,-0.0275333785355421,-0.2948706101574117,Independiente Medellín,-0.2792722097475378,21-25,61-70,-0.0941534594714525,-0.1909214875466216,1,16662
S. Nilsen,-0.2430650562561425,-0.4193099959050135,Sarpsborg 08 FF,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.3777771704362805,1,16663
L. Galarza,-0.458596733976743,-0.2948706101574117,Club Always Ready,-0.2665188217586594,21-25,61-70,-0.0176526607407416,-0.465576828661542,1,16664
22 A. Özçimen,-0.889660089417944,-0.1704312244098099,Göztepe SK,-0.253765433769781,15-20,61-70,0.047878999246369,-0.6974579773077452,1,16665
S. Bajic,-0.6741284116973434,0.4517657043281988,Bristol City,-0.1071014718976799,21-25,61-70,0.4735513242218409,-0.3327517046797362,0,16666
J. Romero,0.1879982991850583,-0.1704312244098099,Rosario Central,-0.2505770867725614,21-25,61-70,0.0628947862061173,0.0004367419186917,1,16667
M. Trmal,-0.0275333785355421,0.9495232473186058,Clube Sport Marítimo,0.1097061239132522,21-25,71-80,0.7662121728728416,0.326871368653638,0,16668
D. González,-1.1051917671385445,-0.668188767400217,Deportivo La Guaira FC,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-0.999128597876592,1,16669
D. Corozo,2.343315076391063,-0.2948706101574117,Delfín Sporting Club,-0.3417638108930417,31-35,61-70,-1.1087488652338402,1.3196828885854404,1,16670
T. Steward,-1.3207234448591447,-1.2903856961382256,Portsmouth,-0.3143440267169533,15-20,51-60,-0.411573190657905,-1.321060678035884,1,16671
G. Shelvey,-0.458596733976743,-1.0415069246430222,Nottingham Forest,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.7492372629277712,1,16672
22 A. Yilmuz,0.4035299769056588,-0.2948706101574117,Türkgücü München,-0.3111556797197337,26-30,61-70,-0.3717272460615328,0.0837338535682987,1,16673
J. Cabezudo,-0.6741284116973434,-0.668188767400217,FBC Melgar,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.7379808964886351,1,16674
D. Valdés,2.989910109552864,-0.1704312244098099,Estudiantes de Mérida,-0.3436768190913735,36-40,61-70,-1.2404877581872584,1.814963011907428,1,16675
C. Hazard,0.1879982991850583,0.2028869328329953,HJK Helsinki,-0.1708684118420717,21-25,61-70,0.3337046099464705,0.1625284186422513,0,16676
22 M. Vidal,-0.6741284116973434,-0.668188767400217,Cerro Largo Fútbol Club,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.7379808964886351,1,16677
22 M. Cardozo,3.2054417872734646,0.4517657043281988,12 de Octubre FC,-0.3353871168986025,36-40,61-70,-0.8311778540013126,2.3822838804398865,0,16678
V. Dekić,-0.2430650562561425,-0.4193099959050135,Pisa,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.3777771704362805,1,16679
Germán Fernández,-0.458596733976743,-0.668188767400217,Racing Santander,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.6074070457946565,1,16680
22 R. Rees,-0.889660089417944,-1.2903856961382256,Brentford,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.082425709526199,1,16681
D. Quintela,-0.6741284116973434,-0.7926281531478188,Independiente Petrolero,-0.3111556797197337,21-25,51-60,-0.3717272460615328,-0.7830063622451794,1,16682
G. Molin,-0.889660089417944,-1.0415069246430222,GIF Sundsvall,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-0.996877324588765,1,16683
22 N. Michael,0.8345933323468597,0.2028869328329953,APOEL Nicosia FC,-0.2665188217586594,26-30,61-70,-0.0176526607407416,0.6015267097685585,0,16684
F. Benítez,-1.1051917671385445,-0.668188767400217,Caracas Fútbol Club,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.999128597876592,1,16685
O. Petersen,-0.6741284116973434,-0.1704312244098099,Molde FK,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.5578790334624578,1,16686
J. Pulskamp,-0.458596733976743,-0.1704312244098099,Sporting Kansas City,-0.2410120457809027,21-25,61-70,0.1051962714316039,-0.4183000896171704,1,16687
22 M. Bakker,-0.6741284116973434,-0.2948706101574117,AZ Alkmaar,-0.2601421277642202,21-25,61-70,0.0162843732425713,-0.6029044992190021,1,16688
Rodrigo Moura,0.6190616546262593,0.5762050900758006,GD Chaves,-0.1836217998309501,26-30,61-70,0.2997675508016162,0.6307932625103123,0,16689
F. Buntić,0.4035299769056588,0.4517657043281988,FC Vizela,-0.1836217998309501,26-30,61-70,0.2997675508016162,0.4214248467423811,0,16690
21 Felipe Galvis,-0.2430650562561425,-0.1704312244098099,C.D. Castellón,-0.2505770867725614,21-25,61-70,0.0628947862061173,-0.278721145771883,1,16691
21 A. Foged,-0.889660089417944,-1.2903856961382256,AC Horsens,-0.3277350841052756,15-20,51-60,-0.6318292985514132,-1.082425709526199,1,16692
C. Cook,-0.6741284116973434,-0.7926281531478188,Perth Glory,-0.3111556797197337,21-25,51-60,-0.3717272460615328,-0.7830063622451794,1,16693
22 D. Corozo Arroyo,-1.3207234448591447,-0.7926281531478188,Sociedad Deportiva Aucas,-0.3047789857252945,15-20,51-60,-0.3011355363616134,-1.1679740944636334,1,16694
21 F. Nicosia,1.481188365508661,-0.1704312244098099,Sport Huancayo,-0.3143440267169533,31-35,61-70,-0.411573190657905,0.8379104049904161,1,16695
22 Z. Görgen,-0.458596733976743,-0.0459918386622081,Çaykur Rizespor,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.3710233505727989,0,16696
22 J. Lara,-0.2430650562561425,-0.2948706101574117,Sociedad Deportiva Aucas,-0.2665188217586594,21-25,61-70,-0.0176526607407416,-0.3282491581040818,1,16697
F. Ferrero,0.6190616546262593,-0.1704312244098099,Club Atlético Sarmiento,-0.2952139447336357,26-30,61-70,-0.2122237536194585,0.2795946296092665,1,16698
21 G. Villarreal,-0.889660089417944,-0.5437493816526152,LDU Quito,-0.2952139447336357,15-20,51-60,-0.2122237536194585,-0.8257805547138966,1,16699
22 Luiz Felipe,0.1879982991850583,0.4517657043281988,Belenenses SAD,-0.1963751878198284,21-25,61-70,0.2631127366968006,0.2705895364579576,0,16700
L. Usca,-0.2430650562561425,-0.4193099959050135,9 de Octubre,-0.3111556797197337,21-25,61-70,-0.3717272460615328,-0.3777771704362805,1,16701
C. Früchtl,-0.2430650562561425,0.3273263185805971,FK Austria Wien,-0.1581150238531933,21-25,61-70,0.3652992577569408,-0.080609096443088,0,16702
M. Tollefsen,-0.2430650562561425,-1.0415069246430222,Tromsø IL,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.6254172320972743,1,16703
22 I. Karargyris,-0.889660089417944,-0.4193099959050135,Olympiacos CFP,-0.2760838627503182,15-20,61-70,-0.0737972078115361,-0.7830063622451794,1,16704
C. Riveros,-0.0275333785355421,-0.1704312244098099,Club Nacional,-0.2633304747614398,21-25,61-70,-0.0003698405319322,-0.1391422019265956,1,16705
22 E. van der Gouw,-0.6741284116973434,-0.9170675388954204,FC Twente,-0.3111556797197337,21-25,51-60,-0.3717272460615328,-0.8280318280017237,1,16706
S. Brolin,-0.458596733976743,-0.0459918386622081,Mjällby AIF,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.3710233505727989,0,16707
22 M. Okamoto,3.2054417872734646,-0.1704312244098099,Sagan Tosu,-0.3436768190913735,36-40,61-70,-1.2404877581872584,1.9545419557527155,1,16708
M. Córdova,-0.6741284116973434,-0.668188767400217,Club Sporting Cristal,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.7379808964886351,1,16709
22 T. Jakobsen,-1.3207234448591447,-1.2903856961382256,Vejle Boldklub,-0.3251844065074999,15-20,51-60,-0.5808947953864229,-1.321060678035884,1,16710
T. Vandenberghe,1.2656566877880606,-0.0459918386622081,KV Kortrijk,-0.2984022917308553,26-30,61-70,-0.2399861906569567,0.763618386492118,0,16711
22 A. Cruz,-0.2430650562561425,-0.7926281531478188,Club Universidad Nacional,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.5263612074328768,1,16712
L. Bolletta,-1.3207234448591447,-1.1659463103906238,Ascoli,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.2827890321428217,1,16713
J. Kesting,-0.458596733976743,-0.5437493816526152,RKC Waalwijk,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.5601303067502851,1,16714
22 J. Keeley,-1.1051917671385445,-1.0415069246430222,St. Patrick's Athletic,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.120697355419262,1,16715
G. Poluzzi,2.343315076391063,0.0784475470853935,Südtirol,-0.3366624556974904,31-35,61-70,-0.8748238837290037,1.5493127639438165,0,16716
B. Rivas,-0.458596733976743,-0.4193099959050135,Club Deportivo Oriente Petrolero,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16717
21 Magunagoitia,-0.889660089417944,-0.7926281531478188,SD Eibar,-0.3047789857252945,15-20,51-60,-0.3011355363616134,-0.9113289396513308,1,16718
21 J. Corcoran,-1.1051917671385445,-1.2903856961382256,Dundalk FC,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.2017431937810417,1,16719
N. Broome,-0.6741284116973434,-1.0415069246430222,AFC Wimbledon,-0.3188077125130607,21-25,51-60,-0.473913461828998,-0.873057293758268,1,16720
D. Greif,0.4035299769056588,1.0739626330662078,RCD Mallorca,0.0204324079911036,26-30,71-80,0.6671947612178916,0.7028340077207832,0,16721
22 Ye Hoon Ueom,-1.1051917671385445,-0.668188767400217,Sagan Tosu,-0.2984022917308553,15-20,51-60,-0.2399861906569567,-0.999128597876592,1,16722
F. Rosales,-0.458596733976743,-0.668188767400217,Club Deportivo Oriente Petrolero,-0.3047789857252945,21-25,51-60,-0.3011355363616134,-0.6074070457946565,1,16723
22 V. Birksø,-0.6741284116973434,-1.4148250818858277,FC Midtjylland,-0.3302857617030512,21-25,51-60,-0.6891462834032358,-1.008133691027901,1,16724
I. Filipović,0.8345933323468597,0.3273263185805971,Paris FC,-0.2346353517864635,26-30,61-70,0.1313714268815063,0.6623110885398933,0,16725
K. Broll,0.6190616546262593,0.8250838615710041,Górnik Zabrze,-0.1326082478754366,26-30,71-80,0.4226165658590545,0.7478594734773275,0,16726
22 V. Mărgărit,-1.3207234448591447,-1.6637038533810309,Rapid București,-0.3353871168986025,15-20,51-60,-0.8311778540013126,-1.435875615715072,1,16727
N. De Mol,-0.458596733976743,-0.7926281531478188,FC Basel 1893,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.6546837848390281,1,16728
Ángel Jiménez,-0.6741284116973434,-0.0459918386622081,Granada CF,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.5128535677059135,0,16729
N. Al Aqidi,-0.2430650562561425,-0.668188767400217,Al Nassr,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.476833195100678,1,16730
21 L. Machado,-0.2430650562561425,-0.5437493816526152,Club Atlético River Plate,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.4273051827684793,1,16731
H. Gustafsson,-0.458596733976743,-1.2903856961382256,IFK Värnamo,-0.323909067708612,21-25,51-60,-0.5574056096128822,-0.8437907410165143,1,16732
L. Chadwick,-0.889660089417944,-1.4148250818858277,Cambridge United,-0.3302857617030512,15-20,51-60,-0.6891462834032358,-1.1251999019949164,1,16733
22 Á. Preciado,-0.0275333785355421,-0.2948706101574117,Barcelona Sporting Club,-0.2952139447336357,21-25,61-70,-0.2122237536194585,-0.1909214875466216,1,16734
22 T. Tagawa,-1.1051917671385445,-0.9170675388954204,Yokohama F. Marinos,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-1.0801744362383718,1,16735
22 M. Delanghe,-0.6741284116973434,-0.0459918386622081,PSV,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.5128535677059135,0,16736
21 L. Chang-Andersen,-0.6741284116973434,-1.5392644676334293,Vejle Boldklub,-0.3353871168986025,21-25,51-60,-0.8311778540013126,-1.0531591567844454,1,16737
Manuel Baldé,-0.889660089417944,0.0784475470853935,FC Vizela,-0.2091285758087068,15-20,61-70,0.223266688023364,-0.611909592370311,0,16738
22 C. González,-0.458596733976743,-0.668188767400217,Deportivo La Guaira FC,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.6074070457946565,1,16739
22 M. Liesegang,-0.458596733976743,-0.668188767400217,SG Dynamo Dresden,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.6074070457946565,1,16740
21 Azón,-0.889660089417944,-0.1704312244098099,Real Zaragoza,-0.2346353517864635,15-20,61-70,0.1313714268815063,-0.6974579773077452,1,16741
22 K. Tachikawa,0.1879982991850583,-0.4193099959050135,Shonan Bellmare,-0.3143440267169533,21-25,61-70,-0.411573190657905,-0.1076243758970146,1,16742
R. Schofield,-0.2430650562561425,0.3273263185805971,Huddersfield Town,-0.1581150238531933,21-25,61-70,0.3652992577569408,-0.080609096443088,0,16743
L. Loria,-0.0275333785355421,-0.668188767400217,Frosinone,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.3462593444066995,1,16744
M. Dehler,-1.1051917671385445,-1.2903856961382256,FC Ingolstadt 04,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.2017431937810417,1,16745
S. Ngapandouetnbu,-0.889660089417944,0.3273263185805971,Olympique de Marseille,-0.145361635864315,15-20,61-70,0.3948540783135038,-0.5263612074328768,0,16746
N. Shinton,-0.458596733976743,-0.0459918386622081,Club Brugge KV,-0.2314470047892439,21-25,61-70,0.1439185287759226,-0.3710233505727989,0,16747
22 C. Adorno,-0.6741284116973434,-0.4193099959050135,Club Bolívar,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.6479299649755464,1,16748
22 L. Marić,-1.1051917671385445,-0.7926281531478188,SK Sturm Graz,-0.3015906387280749,15-20,51-60,-0.2695409539710696,-1.039651517057482,1,16749
F. Sanguinetti,-0.458596733976743,-0.4193099959050135,Club Atlético Banfield,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16750
G. Restes,-1.3207234448591447,-0.668188767400217,Toulouse Football Club,-0.2760838627503182,15-20,51-60,-0.0737972078115361,-1.129702448570571,1,16751
22 Lluis Andreu,-0.458596733976743,-0.5437493816526152,Elche CF,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.5601303067502851,1,16752
22 P. Díaz,-0.0275333785355421,-0.2948706101574117,Carlos A. Mannucci,-0.2984022917308553,21-25,61-70,-0.2399861906569567,-0.1909214875466216,1,16753
22 B. Díaz,-0.2430650562561425,-0.1704312244098099,Club Tijuana,-0.2505770867725614,21-25,61-70,0.0628947862061173,-0.278721145771883,1,16754
J. Kindberg,1.0501250100674602,-0.9170675388954204,Kalmar FF,-0.3328364393008269,26-30,51-60,-0.7546775676470617,0.180538604944869,1,16755
21 E. González,1.481188365508661,-0.2948706101574117,AC Mineros de Guayana,-0.3213583901108364,31-35,61-70,-0.513759371733138,0.7703722063555997,1,16756
G. Olveira,1.2656566877880606,0.9495232473186058,Club Olimpia,-0.1708684118420717,26-30,71-80,0.3337046099464705,1.285913789268032,0,16757
22 D. van den Heuvel,-1.1051917671385445,-0.4193099959050135,Leeds United,-0.2792722097475378,15-20,61-70,-0.0941534594714525,-0.9180827595148124,1,16758
22 N. Goto,-0.889660089417944,-0.9170675388954204,Tokushima Vortis,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-0.9541031321200478,1,16759
22 K. Nakano,-0.2430650562561425,-0.2948706101574117,Hokkaido Consadole Sapporo,-0.2760838627503182,21-25,61-70,-0.0737972078115361,-0.3282491581040818,1,16760
M. Ljubic,0.1879982991850583,-1.1659463103906238,İstanbulspor,-0.3328364393008269,21-25,51-60,-0.7546775676470617,-0.4318077293441337,1,16761
E. Damergy,-0.889660089417944,-0.4193099959050135,Stade Rennais FC,-0.285648903741977,15-20,61-70,-0.1377998222433826,-0.7830063622451794,1,16762
22 Á. Zamudio,0.1879982991850583,0.2028869328329953,Sport Huancayo,-0.1963751878198284,21-25,61-70,0.2631127366968006,0.1625284186422513,0,16763
22 M. Al Hassawi,1.912251720949862,-0.668188767400217,Al Faisaly,-0.3366624556974904,31-35,51-60,-0.8748238837290037,0.8289053118391073,1,16764
22 J. Higashi,-0.889660089417944,-0.7926281531478188,Nagoya Grampus,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-0.9113289396513308,1,16765
M. Adamonis,0.4035299769056588,0.0784475470853935,Lazio,-0.2728955157530986,26-30,61-70,-0.0543074454904307,0.2525793501553399,0,16766
M. Mansilla,0.6190616546262593,-0.0459918386622081,Patronato,-0.2824605567447574,26-30,61-70,-0.1154568457116381,0.3381277350927741,0,16767
N. Törnqvist,-0.6741284116973434,-1.0415069246430222,Mjällby AIF,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.873057293758268,1,16768
M. Ponath,-0.458596733976743,-0.5437493816526152,FC Ingolstadt 04,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.5601303067502851,1,16769
S. Müller,0.6190616546262593,0.2028869328329953,SG Dynamo Dresden,-0.2505770867725614,26-30,61-70,0.0628947862061173,0.4551939460597893,0,16770
22 K. Fukaya,-0.0275333785355421,-1.1659463103906238,Sagan Tosu,-0.3226337289097242,21-25,51-60,-0.5350626985008445,-0.5533764868868034,1,16771
22 N. Christogeorgos,-0.458596733976743,-0.4193099959050135,Panathinaikos FC,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.5128535677059135,1,16772
